,URLs,Year,Week
276,https://www.pro-football-reference.com/boxscores/201909150htx.htm,2019,2
277,https://www.pro-football-reference.com/boxscores/201909150mia.htm,2019,2
278,https://www.pro-football-reference.com/boxscores/201909150nyg.htm,2019,2
279,https://www.pro-football-reference.com/boxscores/201909150oti.htm,2019,2
280,https://www.pro-football-reference.com/boxscores/201909150pit.htm,2019,2
281,https://www.pro-football-reference.com/boxscores/201909150rav.htm,2019,2
282,https://www.pro-football-reference.com/boxscores/201909150was.htm,2019,2
283,https://www.pro-football-reference.com/boxscores/201909150rai.htm,2019,2
284,https://www.pro-football-reference.com/boxscores/201909150den.htm,2019,2
285,https://www.pro-football-reference.com/boxscores/201909150ram.htm,2019,2
286,https://www.pro-football-reference.com/boxscores/201909150atl.htm,2019,2
287,https://www.pro-football-reference.com/boxscores/201909160nyj.htm,2019,2
288,https://www.pro-football-reference.com/boxscores/201909190jax.htm,2019,3
289,https://www.pro-football-reference.com/boxscores/201909220buf.htm,2019,3
290,https://www.pro-football-reference.com/boxscores/201909220clt.htm,2019,3
291,https://www.pro-football-reference.com/boxscores/201909220dal.htm,2019,3
292,https://www.pro-football-reference.com/boxscores/201909220gnb.htm,2019,3
293,https://www.pro-football-reference.com/boxscores/201909220kan.htm,2019,3
294,https://www.pro-football-reference.com/boxscores/201909220min.htm,2019,3
295,https://www.pro-football-reference.com/boxscores/201909220nwe.htm,2019,3
296,https://www.pro-football-reference.com/boxscores/201909220phi.htm,2019,3
297,https://www.pro-football-reference.com/boxscores/201909220crd.htm,2019,3
298,https://www.pro-football-reference.com/boxscores/201909220tam.htm,2019,3
299,https://www.pro-football-reference.com/boxscores/201909220sdg.htm,2019,3
300,https://www.pro-football-reference.com/boxscores/201909220sea.htm,2019,3
301,https://www.pro-football-reference.com/boxscores/201909220sfo.htm,2019,3
302,https://www.pro-football-reference.com/boxscores/201909220cle.htm,2019,3
303,https://www.pro-football-reference.com/boxscores/201909230was.htm,2019,3
304,https://www.pro-football-reference.com/boxscores/201909260gnb.htm,2019,4
305,https://www.pro-football-reference.com/boxscores/201909290atl.htm,2019,4
306,https://www.pro-football-reference.com/boxscores/201909290buf.htm,2019,4
307,https://www.pro-football-reference.com/boxscores/201909290clt.htm,2019,4
308,https://www.pro-football-reference.com/boxscores/201909290det.htm,2019,4
309,https://www.pro-football-reference.com/boxscores/201909290htx.htm,2019,4
310,https://www.pro-football-reference.com/boxscores/201909290mia.htm,2019,4
311,https://www.pro-football-reference.com/boxscores/201909290nyg.htm,2019,4
312,https://www.pro-football-reference.com/boxscores/201909290rav.htm,2019,4
313,https://www.pro-football-reference.com/boxscores/201909290crd.htm,2019,4
314,https://www.pro-football-reference.com/boxscores/201909290ram.htm,2019,4
315,https://www.pro-football-reference.com/boxscores/201909290chi.htm,2019,4
316,https://www.pro-football-reference.com/boxscores/201909290den.htm,2019,4
317,https://www.pro-football-reference.com/boxscores/201909290nor.htm,2019,4
318,https://www.pro-football-reference.com/boxscores/201909300pit.htm,2019,4
319,https://www.pro-football-reference.com/boxscores/201910030sea.htm,2019,5
320,https://www.pro-football-reference.com/boxscores/201910060car.htm,2019,5
321,https://www.pro-football-reference.com/boxscores/201910060cin.htm,2019,5
322,https://www.pro-football-reference.com/boxscores/201910060htx.htm,2019,5
323,https://www.pro-football-reference.com/boxscores/201910060nor.htm,2019,5
324,https://www.pro-football-reference.com/boxscores/201910060nyg.htm,2019,5
325,https://www.pro-football-reference.com/boxscores/201910060oti.htm,2019,5
326,https://www.pro-football-reference.com/boxscores/201910060phi.htm,2019,5
327,https://www.pro-football-reference.com/boxscores/201910060pit.htm,2019,5
328,https://www.pro-football-reference.com/boxscores/201910060rai.htm,2019,5
329,https://www.pro-football-reference.com/boxscores/201910060was.htm,2019,5
330,https://www.pro-football-reference.com/boxscores/201910060sdg.htm,2019,5
331,https://www.pro-football-reference.com/boxscores/201910060dal.htm,2019,5
332,https://www.pro-football-reference.com/boxscores/201910060kan.htm,2019,5
333,https://www.pro-football-reference.com/boxscores/201910070sfo.htm,2019,5
334,https://www.pro-football-reference.com/boxscores/201910100nwe.htm,2019,6
335,https://www.pro-football-reference.com/boxscores/201910130tam.htm,2019,6
336,https://www.pro-football-reference.com/boxscores/201910130cle.htm,2019,6
337,https://www.pro-football-reference.com/boxscores/201910130jax.htm,2019,6
338,https://www.pro-football-reference.com/boxscores/201910130kan.htm,2019,6
339,https://www.pro-football-reference.com/boxscores/201910130mia.htm,2019,6
340,https://www.pro-football-reference.com/boxscores/201910130min.htm,2019,6
341,https://www.pro-football-reference.com/boxscores/201910130rav.htm,2019,6
342,https://www.pro-football-reference.com/boxscores/201910130crd.htm,2019,6
343,https://www.pro-football-reference.com/boxscores/201910130ram.htm,2019,6
344,https://www.pro-football-reference.com/boxscores/201910130den.htm,2019,6
345,https://www.pro-football-reference.com/boxscores/201910130nyj.htm,2019,6
346,https://www.pro-football-reference.com/boxscores/201910130sdg.htm,2019,6
347,https://www.pro-football-reference.com/boxscores/201910140gnb.htm,2019,6
348,https://www.pro-football-reference.com/boxscores/201910170den.htm,2019,7
349,https://www.pro-football-reference.com/boxscores/201910200atl.htm,2019,7
350,https://www.pro-football-reference.com/boxscores/201910200buf.htm,2019,7
351,https://www.pro-football-reference.com/boxscores/201910200cin.htm,2019,7
352,https://www.pro-football-reference.com/boxscores/201910200clt.htm,2019,7
353,https://www.pro-football-reference.com/boxscores/201910200det.htm,2019,7
354,https://www.pro-football-reference.com/boxscores/201910200gnb.htm,2019,7
355,https://www.pro-football-reference.com/boxscores/201910200nyg.htm,2019,7
356,https://www.pro-football-reference.com/boxscores/201910200was.htm,2019,7
357,https://www.pro-football-reference.com/boxscores/201910200oti.htm,2019,7
358,https://www.pro-football-reference.com/boxscores/201910200chi.htm,2019,7
359,https://www.pro-football-reference.com/boxscores/201910200sea.htm,2019,7
360,https://www.pro-football-reference.com/boxscores/201910200dal.htm,2019,7
361,https://www.pro-football-reference.com/boxscores/201910210nyj.htm,2019,7
362,https://www.pro-football-reference.com/boxscores/201910240min.htm,2019,8
363,https://www.pro-football-reference.com/boxscores/201910270atl.htm,2019,8
364,https://www.pro-football-reference.com/boxscores/201910270buf.htm,2019,8
365,https://www.pro-football-reference.com/boxscores/201910270chi.htm,2019,8
366,https://www.pro-football-reference.com/boxscores/201910270clt.htm,2019,8
367,https://www.pro-football-reference.com/boxscores/201910270det.htm,2019,8
368,https://www.pro-football-reference.com/boxscores/201910270jax.htm,2019,8
369,https://www.pro-football-reference.com/boxscores/201910270nor.htm,2019,8
370,https://www.pro-football-reference.com/boxscores/201910270oti.htm,2019,8
371,https://www.pro-football-reference.com/boxscores/201910270ram.htm,2019,8
372,https://www.pro-football-reference.com/boxscores/201910270sfo.htm,2019,8
373,https://www.pro-football-reference.com/boxscores/201910270htx.htm,2019,8
374,https://www.pro-football-reference.com/boxscores/201910270nwe.htm,2019,8
375,https://www.pro-football-reference.com/boxscores/201910270kan.htm,2019,8
376,https://www.pro-football-reference.com/boxscores/201910280pit.htm,2019,8
377,https://www.pro-football-reference.com/boxscores/201910310crd.htm,2019,9
378,https://www.pro-football-reference.com/boxscores/201911030jax.htm,2019,9
379,https://www.pro-football-reference.com/boxscores/201911030buf.htm,2019,9
380,https://www.pro-football-reference.com/boxscores/201911030car.htm,2019,9
381,https://www.pro-football-reference.com/boxscores/201911030kan.htm,2019,9
382,https://www.pro-football-reference.com/boxscores/201911030mia.htm,2019,9
383,https://www.pro-football-reference.com/boxscores/201911030phi.htm,2019,9
384,https://www.pro-football-reference.com/boxscores/201911030pit.htm,2019,9
385,https://www.pro-football-reference.com/boxscores/201911030rai.htm,2019,9
386,https://www.pro-football-reference.com/boxscores/201911030sea.htm,2019,9
387,https://www.pro-football-reference.com/boxscores/201911030den.htm,2019,9
388,https://www.pro-football-reference.com/boxscores/201911030sdg.htm,2019,9
389,https://www.pro-football-reference.com/boxscores/201911030rav.htm,2019,9
390,https://www.pro-football-reference.com/boxscores/201911040nyg.htm,2019,9
391,https://www.pro-football-reference.com/boxscores/201911070rai.htm,2019,10
392,https://www.pro-football-reference.com/boxscores/201911100chi.htm,2019,10
393,https://www.pro-football-reference.com/boxscores/201911100cin.htm,2019,10
394,https://www.pro-football-reference.com/boxscores/201911100cle.htm,2019,10
395,https://www.pro-football-reference.com/boxscores/201911100nor.htm,2019,10
396,https://www.pro-football-reference.com/boxscores/201911100nyj.htm,2019,10
397,https://www.pro-football-reference.com/boxscores/201911100oti.htm,2019,10
